User.ID,Book.Title,Book.Rating
278825,Loose living,5
278828,The Secret Diary of Adrian Mole Aged 13 3/4,8
278831,Jerk on One End: Reflections of a Mediocre Fisherman,10
278832,Prize the Epic Quest for Oil Money and Pow,10
278832,DEVIL IN A BLUE DRESS (Easy Rawlins Mysteries (Paperback)),10
278832,The Sum of All Fears (Jack Ryan Novels),10
278836,Why Girls Are Weird : A Novel,8
278843,The Mighty,9
278843,Adventures of Huckleberry Finn,7
278843,Murder on the Orient Express (Hercule Poirot Mysteries (Paperback)),8
278843,The Body in the Library (Miss Marple Mysteries (Paperback)),9
278843,Half Life: What We Give Up to Work,8
278843,"Her Pregnant Agenda : Marrying The Boss's Daughter (Silhouette Romance, 1690)",9
278843,"To Wed A Sheik   Desert Brides (Silhouette Romance, 1696)",7
278843,WLD ACCORDNG GARP,7
278843,"The Magician's Nephew (The Chronicles of Narnia, Book 1, Full-Color Collector's Edition)",8
278843,Midnight Masquerade,10
278843,Flashback,8
278843,New Zoos (First Book Series),8
278843,Wedding Night,7
278843,Othello,7
278843,You're Not a Kid Anymore When...,9
278843,Stalin's Silver: The Sinking of the U.S.S. John Barry,8
278843,This Present Darkness,6
278843,The First Counsel,7
278843,"Tinker, Tailor, Soldier, Spy",5
278843,The Berenstain Bears and Too Much Vacation (First Time Books),7
278844,Icebound,6
278844,Young Wives,7
278844,The Berlin Stories: The Last of Mr. Norris and  Goodbye to Berlin (New Directions Book),6
278846,Man's Search For Meaning,8
278849,The Kitchen God's Wife (Vintage Contemporaries),9
278851,So You Want to Be a Stay-At-Home Mom,5
278851,Black Notice,5
278851,Mystic River,5
278851,Hitched,7
278851,Fantastic Imagination,5
278851,Six of Swords,5
278851,Paradise Wild,7
278851,iI Paradiso Degli Orchi,7
278851,The Celestine Prophecy : An Experiential Guide,5
278851,Huis Clos Suivi de Les Mouches (Folio Ser. No. 807),7
278851,Escape from Kathmandu,8
278851,McNally's Chance,8
278851,The Year's Best Horror Stories: Series XIV,10
278851,Pay It Forward: A Novel,7
278852,Bola da vez: Romance policial (ColeÃ§Ã£o Romance policial brasileiro),8
278854,A corrente de Trewis Scott,7
278854,As valkÃ­rias,7
278854,La crÃ³nica del PerÃº (CrÃ³nicas de AmÃ©rica),7
278854,Blast From the Past,7
278854,"A Treasury of Irish Myth, Legend, and Folklore",6
278854,Celtic Mythology (Library of the World's Myths and Legends),8
8,Ancient Celtic Romances,5
8,The Western way: A practical guide to the Western mystery tradition,5
8,Wings,5
8,Truckers,5
8,Keepers of the Earth Teachers Guide,6
8,The Celts Activity Book,6
8,The Art Of Celtia,7
9,The Book of Kells: Selected Plates in Full Color,6
10,SINGLE &amp; SINGLE,6
12,Apocalypse Wow,10
14,COPS,5
14,A Cold Heart: An Alex Delaware Novel,5
14,Dead Sleep,6
16,Random Acts Of Management:A Dilbert Book,9
17,Conversations With Dogbert: A Dilbert Book,7
17,The Dilbert Bunch: A Dilbert Book (Main Street Editions),5
17,You Don't Need Experience if You've Got Attitude,6
17,"The Boss: Nameless, Blameless and Shameless (Adams, Scott, Dilbert Book,)",3
19,The Murder Book,7
22,Shock-Trauma,7
26,The Jester,10
26,Jupiter's Bones: A Novel (Peter Decker &amp; Rina Lazarus Novels (Hardcover)),9
32,Silent Witness: How Forensic Anthropology Is Used to Solve the World's Toughest Crimes,8
39,No Witnesses: A Novel,8
39,The Hancock Boys,7
42,Dead Reckoning: The New Science of Catching Killers,7
44,Roadwork,8
51,Watermelon,9
53,Sick Puppy,3
53,Reliquary,10
53,Turning Thirty,6
53,Prey,9
56,The Visitor (A Jack Reacher Novel),7
56,Haunted Yorkshire,9
64,Fear Nothing,7
67,Dale Brown's Dreamland,7
69,The Key to Rebecca,6
69,Shadows of Steel,3
69,J Is for Judgment,8
70,Void Moon,10
73,The Last Coyote (Last Coyote),5
75,Killing Critics (Kathleen Mallory Novels (Paperback)),5
78,A Is for Alibi (Kinsey Millhone Mysteries (Paperback)),8
81,Sphere,5
82,Still Life with Woodpecker,10
83,Slow Waltz in Cedar Bend,7
85,The Pelican Brief,5
86,Airframe,4
87,Death of a River Guide,8
87,American Way of Sex: An Informal Illustrated History (254p),8
88,Christopher and gay;: A partisan's view of the Greenwich Village homosexual scene,7
91,Halfway Home,9
92,The Boys and Their Baby (Stonewall Inn Editions),7
92,Gay Ideas: Outing and Other Controversies,8
92,The gay liberation book,10
97,Culture Clash: The Making of Gay Sensibility,7
99,"Christianity, Social Tolerance, and Homosexuality: Gay People in Western Europe from the Beginning of the Christian Era to the Fourteenth Century",8
99,The Age of Sensation,8
99,"Making History: The Struggle for Gay and Lesbian Equal Rights, 1945-1990 : An Oral History",7
99,Queer Looks: Perspectives on Lesbian and Gay Film and Video,6
99,"The Male Body: Features, Destinies, Exposures",10
99,A Queer Reader,3
99,After the Ball: How America Will Conquer Its Fear and Hatred of Gays in the '90s,9
99,Walt Whitman: A Gay Life,10
102,Out Front: Contemporary Gay and Lesbian Plays,7
107,Same-Sex Love : And the Path to Wholeness,8
109,Homosexuality In History,5
110,On the Safe Edge: A Manual for SM Play,6
114,Get the Message?: A Decade of Art for Social Change,7
114,The Gay Tapes: A Candid Discussion About Male Homosexuality,9
114,So Little Time: Essays on Gay Life,9
114,Reviving the Tribe: Regenerating Gay Men's Sexuality and Culture in the Ongoing Epidemic (Haworth Gay &amp; Lesbian Studies),8
114,"The Thirteen Original Clan Mothers : Your Sacred Path to Discovering the Gifts, Talents, and Abilities of the Feminin",8
114,Alchemist,9
114,Writing for Dollars,10
114,Soul's Perfection (Journey of the Soul),5
125,"The Nature of Good and Evil (Journey of the Soul Series, Book 3)",10
129,Adventures of a Psychic: The Fascinating Inspiring True-Life Story of One of America's Most Successful Clairvoyants,7
133,The Other Side and Back: A Psychic's Guide to Our World and Beyond,10
137,The Camino,6
141,Don't Fall Off the Mountain,10
160,Creative Visualization: Use the Power of Your Imagination to Create What You Want in Your Life,6
160,"Way of the Peaceful Warrior, 20th Anniversary Edition: A Book That Changes Lives",8
160,Running from Safety: An Adventure of the Spirit,7
160,The Bridge Across Forever,8
160,A Gift of Wings,7
160,One,8
162,The Secret of Shambhala : In Search of the Eleventh Insight,5
165,Maps to Ecstasy: A Healing Journey for the Untamed Spirit,9
165,Bridget Jones: The Edge of Reason,4
165,Invitation,5
169,Chief Seattle (Northwest Mythic Landscape Series),7
176,Write from the Heart: Unleashing the Power of Your Creativity,4
178,The Secret Language of the Stars and Planets: A Visual Key to the Heavens,6
182,"Chris-In-The-Morning: Love, Life, and the Whole Karmic Enchilada",3
183,The Northern Exposure Cookbook: A Community Cookbook from the Heart of the Alaskan Riviera,9
183,Northern Exposure: The Official Publication of the Television Series,8
183,Northern Exposures: Photographs,7
183,Letters from Cicely,8
183,The Stinky Cheeseman and Other Fairly Stupid Tales (Caldecott Honor Book),8
183,Portfolios of Ansel Adams,7
183,Every Part of This Earth Is Sacred: Native American Voices in Praise of Nature,10
183,Beyond Birth and Death,7
183,Journey of Self-Discovery,7
183,The Complete Book of Palmistry,7
183,The Language of Life: A Festival of Poets,6
183,Walt Whitman: The Complete Poems (Penguin Classics),8
183,Essential Rumi,8
183,The Soul's Code : In Search of Character and Calling,6
183,The Flight of the Seventh Moon: The Teaching of the Shields,7
183,Developing Intuition: Practical Guidance for Daily Life,8
183,The Valkyries,7
183,Principles of Instrumental Analysis,8
183,Chemistry,8
183,Physical Chemistry,8
183,Pooh (Giant Board Book),7
183,The Giving Tree,7
183,Dream Pony (Sandy Lane Stables),9
183,Don't Stand Too Close to a Naked Man,7
183,The Wall Street Journal Lifetime Guide to Money : Strategies for Managing Your Finances,9
183,Babyhood,8
183,Thirty Five Thousand Plus Baby Names: The Largest Selection of Popular and Unusual Names from Around the World,10
183,Indoor Cat,9
183,"Maine Coon Cats: Everything About Purchase, Care, Nutrition, Reproduction, Diseases, and Behavior (A Complete Pet Owner's Manual)",9
183,Really Important Stuff: My Kids Have Taught Me,9
183,Making Your Home a Haven: Strategies for the Domestically Challenged,7
183,The Westing Game (Now in Speak!),7
183,Interview with the Vampire,8
183,The Queen of the Damned (Vampire Chronicles (Paperback)),6
183,Lord God Made Them All,9
183,\O\ Is for Outlaw,8
183,Organic Chemistry,9
183,Inorganic Chemistry,8
183,Kushiel's Avatar (Kushiel's Legacy),9
183,"In-Home Child Care: A Step-By-Step Guide to Quality, Affordable Care",7
183,Essentials of Computational Chemistry : Theories and Models,8
183,Kushiel's Chosen (Kushiel's Legacy),8
183,The Book of Ruth (Oprah's Book Club (Paperback)),7
183,Virginia Woolf: A Biography,8
183,Karpov-Korchnoi: Massacre in Merano (A Batsford chess book),9
183,New Developments in Latvian Gambit,7
183,Epic Battles of the Chessboard,9
183,BATTLE OF THE TITANS,8
183,"The Ear, the Eye, and the Arm",8
183,In the Cut,9
183,How to Be Good,10
183,Turbulent Souls: : A Catholic Son's Return To His Jewish Family,8
183,Succulent Wild Woman,9
183,The HEALING OF AMERICA,9
183,"The Morning After: Sex, Fear, and Feminism on Campus",7
183,LAST TEMPTATION OF CHRIST (Movie Tie in),9
183,The Informers,9
183,Africans in America: AMERICAN (AMERI)ca's Journey through Slavery,8
183,The Rainmaker,8
183,Love in Black and White: The Triumph of Love over Prejudice and Taboo,9
183,The Color Purple,8
183,Mirror Image,8
183,The Shelter of Each Other: Rebuilding Our Families,8
183,Story of My Life: A Novel,8
183,The First Immortal,9
183,Diaspora,7
183,Confucio nel computer: Memoria accidentale del futuro,9
183,And Babies Make Four  (Manhattan Multiples),9
183,Monster Movers,9
183,The Tycoon's Double Trouble  (Daycare Dads),9
183,Legacy of Evil,8
183,"The Spaniard's Woman   Foreign Affairs (Harlequin Presents, 2351)",9
183,"The Greek Tycoon's Ultimatum   The Greek Tycoons (Harlequin Presents, 2353)",7
183,The Firm (Random House Large Print),9
183,Each Time We Love,7
183,Murder on the Orient Express,9
183,DEAD MANS FOLLY (Hercule Poirot Mysteries (Paperback)),10
183,Endless Night,10
183,Easy to Kill,8
183,And Then There Were None,6
183,A Careful Wife,6
183,ABC MURDERS,7
183,The Blind - Date Bride  (The Australians),6
183,The Adventures of Tom Sawyer,6
183,The Parisian Playboy   In Love With Her Boss,8
183,Faery Magic,9
183,Tender Is the Storm,9
183,The Greatest Discovery,7
183,Der Fisch lernt fliegen. Unterwegs durch die Jahre.,6
183,Narcissus and Goldmund,8
183,Fronteras de Lo Imposible,8
185,Sin Noticias De Gurb (Biblioteca breve),10
190,The Da Vinci Code,7
202,Name Der Rose,6
212,2001 Spanish and English Idioms/2001 Modismos Espanoles E Ingleses: 2001 Modismos Espanoles E Ingleses,8
215,Spring Fever!,6
217,"Mi Gato Angus, El Primer Morreo Y El Pasta",8
221,Pozo y El Pendulo y Otras Historias Espeluzna,10
224,La educaciÃ³n de un hada,8
226,El Circulo Magico,8
228,13 99 Euros,7
228,"Ocho, El",9
230,Mitologia - Guia Ilustrada de Mitos del Mundo,6
232,El club Dumas (ediciÃ³n en espaÃ±ol),7
232,Falso Movimiento (Gran Angular),8
232,El Ultimo Adios,4
232,LA Tabla De Flandes,6
232,Patience and Sarah,6
233,The Notebook,9
242,Carnal Innocence,10
242,The Fulfillment,10
242,"Mattimeo (Redwall, Book 3)",10
242,If I Should Die,8
242,The Wood Wife (Tor Fantasy),9
242,North and South,10
242,Lost Lady,8
242,Italy in Mind: An Anthology (Vintage Departures),10
242,White As Snow (Fairy Tales),9
242,Overload,10
242,Cold Sassy Tree,9
242,Ancient Shores,10
242,Reap the Whirlwind: The Battle of the Rosebud June 1876 (Plainsmen (Paperback)),10
242,Bloodstream,10
242,No Comebacks: Collected Short Stories,9
242,Burning Angel (Dave Robicheaux Mysteries (Paperback)),7
242,The List of 7,9
242,So Worthy My Love,10
242,Blue Adept (Apprentice Adept (Paperback)),9
242,Heat and Dust,6
242,Veronika Decides to Die,7
242,Manifold Destiny: The One! the Only! Guide to Cooking on Your Car Engine,8
242,Bold Science: Seven Scientists Who Are Changing Our World,8
242,Treehouses: The Art and Craft of Living Out on a Limb,7
242,Home Tree Home: Principles of Treehouse Construction and Other Tall Tales,9
242,The Royal Physician's Visit: A Novel,5
242,Falcon,10
242,"The Honor of the Queen (Honor Harrington Series, Book 2)",10
242,The Man on the Balcony: The Story of a Crime (Vintage Crime/Black Lizard),6
242,"The Short Victorious War (Honor Harrington Series, Book 3)",10
242,The Disappearance of Sherlock Holmes,7
242,"On Basilisk Station (Honor Harrington Series, Book 1)",7
242,Reaper Man,5
243,"Between Silk and Cyanide: A Codemaker's War, 1941-1945",10
243,A Beautiful Mind: The Life of Mathematical Genius and Nobel Laureate John Nash,7
243,GONE FISHIN : Featuring an Original Easy Rawlins Short Story \Smoke\ (Easy Rawlins Mysteries (Paperback)),6
243,You Belong To Me,9
243,The Threatening Storm: The Case for Invading Iraq,9
243,Reading Lolita in Tehran: A Memoir in Books,7
243,Blue Latitudes : Boldly Going Where Captain Cook Has Gone Before,10
243,Peace Like a River,6
243,Embraced by the Light,7
243,Cry Wolf,9
243,"The Power of Two (T*Witches, No 1)",7
243,Magic Kingdom for Sale - Sold! (Magic Kingdom of Landover),9
243,The Black Unicorn (Magic Kingdom of Landover Novel),6
243,Wizard at Large (Rookies Series),6
243,Sweet Enemy,8
243,The Time Machine,5
243,The Invisible Man (Dover Thrift Editions),5
243,Journey to the Center of the Earth,5
244,Bradymania!: Everything You Always Wanted to Know - And a Few Things You Probably Didnt (25th Anniversary Edition),7
244,"The Message (Animorphs , No 4)",8
244,"The Invasion (Animorphs, No 1)",9
244,The Yearbook,8
244,SCREAM OF THE CAT (PHANTOM VALLEY ) : SCREAM OF THE CAT,9
244,EVIL ONE (PHANTOM VALLEY 1) : EVIL ONE (Phantom Valley),8
244,How to Talk So Kids Will Listen and Listen So Kids Will Talk,6
244,Farrah : An Unauthorized Biography of Farrah Fawcett-Majors,6
247,Graveyard of the Atlantic: Shipwrecks of the North Carolina Coast,7
249,Han Solo at Stars' End,8
254,Splinter of the Mind's Eye,7
254,Empire Strikes Back Wars,9
254,Close Friends,7
254,50 Simple Things You Can Do to Save the Earth,7
254,"A Hiker's Companion: 12,000 Miles of Trail-Tested Wisdom",5
254,Hiking a Celebration of the Sport and the World's Best Places to Enjoy It (Fodor's sports),9
254,Hungry Hikers Book of Good Cooking,9
254,The Cat Who... Companion,5
254,"FOREVER : A Novel of Good and Evil, Love and Hope",5
254,The Cat Who Went Up the Creek,6
254,The Cat Who Sang for the Birds (Cat Who... (Paperback)),5
254,HIGH TIDE FEAR STREET SUPERCHILLER 12,5
254,First Evil (Fear Street Cheerleaders 1) : First Evil,4
254,BODY SWITCHERS FROM OUTER SPACE: R L STINE'S GHOSTS OF FEAR STREET #14 (GHOSTS OF FEAR STREET),5
254,"The Elf Queen of Shannara (Heritage of Shannara, Book 3)",7
254,JUDY GARLAND,6
254,STAR TREK YESTERDAY'S SON (Star Trek: The Original Series),8
254,Perfect Girls (Replica No. 4),9
254,"The Andalite Chronicles (Elfangor's Journey, Alloran's Choice, An Alien Dies) - Animorphs",7
254,"The Visitor (Animorphs, No 2)",9
254,"The Encounter (Animorphs , No 3)",9
254,"Shipwreck (Island, Book 1)",9
254,"Karen's School Trip (Baby-Sitters Little Sister, 24)",8
254,"Karen's Doll (Baby-Sitters Little Sister, 23)",10
254,"Karen's Pen Pal (Baby-Sitters Little Sister, 25)",7
254,The Christie Caper,8
254,Southern Ghost,10
254,Montana Sky,9
254,A Thousand Country Roads: An Epilogue to The Bridges of Madison County,9
254,Macromedia Dreamweaver 4: Training from the Source,8
254,All About Passion (Cynster Novels),8
254,Fifth Daughter,9
254,To Kiss a Spy (Get Connected Romances),9
254,Lady of Desire,9
254,The Rogue,9
254,The Italian,9
254,Scrooge Wore Spurs,9
254,See Jane Score (Avon Romance),5
254,The Ring on Her Finger (Avon Romance),8
254,Reckless Encounter,6
254,Finding You/Knowing You : Two Brand-New Novels For One Wonderful Price! (Candellano Family Trilogy),7
254,Impostress (Signet Historical Romance),9
254,Savage Destiny (Savage),8
254,Bride Of Black Douglas (Mira),8
254,Texas Bride (Leisure Historical Romance),8
254,The Iron Rose,9
254,Love With the Proper Husband (Avon Historical Romance),9
254,On a Wicked Dawn (Cynster Novels),8
254,The Italian's Trophy Mistress  (Mistress To A Millionaire),7
254,Seduced by a Rogue,8
254,Naughty Marietta,8
254,The Love Knot,7
254,Racing Moon,9
254,Breathing Room (Avon Romance),9
254,Deadly Caress (A Francesca Cahill Romance),9
254,Seduced,8
254,The Very Virile Viking,9
254,Untie My Heart,9
256,Midnight Confessions,9
256,Stealing Heaven,8
257,The Ways of Grace,8
257,Reckless Embrace (Leisure Historical Romance),8
269,Kingdom Of Moonlight,10
272,"Married By Midnight (Harlequin Historical, No. 622)",7
272,Breaking All the Rules (Avon Light Contemporary Romances),7
272,"River Road (Ross, Joann. Callahan Brothers Trilogy, 2.)",7
272,A Season Of Miracles,8
273,"Her Highness, My Wife",6
278,Must Be Magic,6
280,The Temptress (The Bride Quest),7
289,Heart of a Warrior,7
289,Savage Moon,6
291,Texas Homecoming (Night Riders),9
300,The Mating Game (Zebra Contemporary Romance),5
300,Tempt Me Twice (A Kenyon Family Novel),5
300,Romancing Riley,5
300,Lady Sophia's Lover,5
300,Silent Honor,9
300,The Snow Leopard (Penguin Nature Classics),5
300,"Move Your Stuff, Change Your Life : How to Use Feng Shui to Get Love, Money, Respect and Happiness",5
300,Every Day's a Party : Louisiana Recipes For Celebrating With Family And Friends,5
302,"Do Less, Achieve More: Discover the Hidden Power of Giving in",4
310,Success Through a Positive Mental Attitude,7
313,Intellectual Capital: The New Wealth of Organizations,8
316,The Book of Questions,9
323,Italian Light Cooking,5
326,"Soulwork: Clearing the Mind, Opening the Heart, and Replenishing the Spirit",10
332,"Nothing in This Book Is True, but It's Exactly How Things Are: The Esoteric Meaning of the Monuments on Mars",6
334,Other People's Skeletons (Rebecca Schwartz Mysteries),7
334,Death and the Joyful Woman,8
337,No Wind of Blame,9
339,Iris and Her Friends: A Memoir of Memory and Desire,8
345,The Cat Who Sang for the Birds,6
356,"Preserving Family Lands, Book I",7
361,"Martin the Warrior (Redwall, Book 6)",8
361,"Salamandastron (Redwall, Book 5)",4
362,The Cat Who Blew the Whistle,7
362,The Lives of Dax (Star Trek: Deep Space Nine),4
362,"The Pianist: The Extraordinary True Story of One Man's Survival in Warsaw, 1939-1945",8
362,"Dreams of the Raven (Star Trek, No 34)",7
367,Diary of a Mad Bride (Summer Display Opportunity),9
369,"Cry, the Beloved Country (Oprah's Book Club)",9
372,Carolina Moon,8
376,Standing in the Rainbow,7
376,East of Eden (Oprah's Book Club),5
382,Three Fates,10
383,The Courtship Dance of the Borderline,10
383,"The Seeing Stone (The Spiderwick Chronicles, Book 2)",10
383,Down on Ponce: A Novel,5
383,El Tiempo y la Promesa,10
383,The Deptford Trilogy (King Penguin S.),10
383,"Tartuffe, by Moliere",5
383,Scorpio Illusion Uk,5
383,Richtig leben mit Geri Weibel. Neue Folge.,5
387,Richtig leben mit Geri Weibel.,2
387,Pay It Forward,6
387,Die geheime Geschichte.,10
387,The X-Files: Ground Zero,9
387,Here on Earth (Oprah's Book Club),9
388,Bastard Out of Carolina,8
388,Face the Fire (Three Sisters Island Trilogy),3
388,The Hobbit: or There and Back Again,6
388,Distraction: A Novel,6
388,Alien Taste (Roc Science Fiction),8
388,Islands in the Net,7
388,Dogbert's Top Secret Management Handbook,10
388,Hollywood Speaks: Deafness and the Film Entertainment Industry,10
388,Druids,10
388,The Deed of Paksenarrion,9
388,Count Zero (Ace Science Fiction),8
388,A Good Old-Fashioned Future: Stories,8
388,Deaf Culture Our Way,7
388,A Loss for Words : The Story of Deafness in a Family,4
388,Schismatrix Plus: Includes Schismatrix and Selected Stories from Crystal Express,5
388,"When True Night Falls (Coldfire Trilogy, Book 2)",8
388,The Difference Engine,7
392,Holy Fire: A Novel (Bantam Spectra Book),10
392,The Fifth Sacred Thing,7
392,Stupid White Men ...and Other Sorry Excuses for the State of the Nation!,5
392,The Elric Saga PT. II,9
392,No One Noticed the Cat,7
392,Great Deaf Americans: The Second Edition,9
392,"The Feel of Silence (Health, Society, and Policy)",5
392,Our Latin Heritage (Our Latin Heritage),9
392,The Termination Node,5
392,Harry Potter and the Sorcerer's Stone (Book 1),7
392,"Silverlight: The Arcana, Book II (Arcana/Morgan Llywelyn, Bk 2)",5
392,War Against War,5
392,In the Beginning...was the Command Line,5
392,Guide to Korean Characters: Reading and Writing Hangul and Hanja,7
392,American Deaf Culture: An Anthology,9
392,Digital Fortress : A Thriller,9
392,"Dude, Where's My Country?",5
392,Fairy-Faith in Celtic Countries (Library of the Mystic Arts),8
392,Witch,5
392,"SILVERHAND: ARCANA BOOK I (Llywelyn, Morgan. Arcana, Bk. 1.)",5
392,Summon the Keeper,7
393,The 21 Lessons of Merlyn: A Study in Druid Magic and Lore,6
393,"Seekers of the Healing Energy: Reich, Cayce, the Kahunas, and Other Masters of the Vital Force",6
406,Spiritual Cleansing: A Handbook of Psychic Protection,7
408,"From The Two Rivers : The Eye of the World, Book 1 (Wheel of Time (Starscape))",8
408,The Queen's Necklace,9
408,L'Education Sentimenntale (World Classics),8
408,We Wish to Inform You That Tomorrow We Will be Killed With Our Families: Stories from Rwanda,6
408,La Virevolte,7
413,Meurtres en soutane,8
413,Bee Season: A Novel,7
424,Cherry: A Memoir,5
424,The Simple Art of Murder (Vintage Crime),6
424,Domain,7
424,Myth-Nomers and Im-Pervections,7
424,Dave Barry Slept Here: A Sort of History of the United States,6
424,In Praise of Cats,8
430,Brown Girl in the Ring,8
431,Sons from Afar,4
432,"Izzy, Willy-Nilly",7
433,Building Blocks,7
433,Tree by Leaf,5
440,Building Blocks (Point),8
440,Jackaroo,10
440,A Solitary Blue (Point),7
441,Homecoming,7
441,Mister Sandman (Harvest Book),5
441,"Hateship, Friendship, Courtship, Loveship, Marriage : Stories",8
444,Too Close to the Falls: A Memoir,7
444,The Nanny Diaries: A Novel,7
444,The Picture of Dorian Gray (Penguin Classic),7
444,Phantoms,8
446,No Name (World's Classics),10
446,The Bearded Lady,8
446,Cold Comfort Farm,8
446,Revelation and the Fall of Judea,10
446,L'Ami retrouvÃ?Â©,5
446,Lame (Collection Sextant),3
446,The Dante Club : A Novel,10
446,Der Wahnsinn der NormalitÃ?Â¤t.,10
446,Jacob the Baker: Gentle Wisdom For a Complicated World,10
446,Jitterbug Perfume,9
446,Adventures at Sea in the Great Age of Sail: Five Firsthand Narratives,5
446,POSSESSIONS,8
447,ANGELA'S ASHES,4
453,Who Left That Body in the Rain? (Thoroughly Southern Mysteries),6
460,Violets Are Blue,10
460,The Dogs of Babel (Today Show Book Club #12),7
460,Tar Baby,3
460,Gone Bamboo,8
460,The Etruscan Chimera (Archaeological Mystery),8
463,The Tao of Bada Bing: Words of Wisdom from the Sopranos,8
472,Gestalt Therapy,10
472,Women Prefer Women,5
472,The Witch's Daughter,9
472,Tomoe Gozen,9
472,Amazons II,9
472,Ancient Blood:  Day of Honor #1 (Star Trek The Next Generation),5
475,God Herself: Feminine Roots of Astrology,10
476,Preventive Organic Medicine (Pivot Health Book),5
476,Contagion,8
476,Sudden Death,8
479,Der Vorleser,7
486,Lord Valentine's castle,8
486,The King of Torts,8
486,The Tale of the Body Thief (Vampire Chronicles (Paperback)),7
487,"Treaty's Law (Star Trek: Day of Honor, Book 4)",7
487,"Her Klingon Soul (Star Trek Voyager: Day of Honor, Book 3)",8
487,"Armageddon Sky (Star Trek Deep Space Nine: Day of Honor, Book 2)",7
487,"Startide Rising (The Uplift Saga, Book 2)",9
487,Dave Barry's Greatest Hits,6
487,The Total Zone (Jordan Myles Mysteries),7
489,GOLDENGIRL,7
493,DANGEROUS GAMES,8
494,"I, alien : a novel",5
496,Moonscatter,8
496,First Cycle,8
499,STARCHILD TRILOGY,10
500,Illegal Aliens (Tsr Books),10
500,Cat House,8
503,"The unicorn and other poems, 1935-1955",10
503,Warm Worlds and Otherwise,8
503,The Magick of the Tarot (The Llewellyn Practical Guides),7
503,Psychic Tarot: Illustrated with the Aquarian Tarot Deck,8
503,Tarot therapy: A guide to the subconscious,10
503,"City of Golden Shadow (Otherland, Volume 1)",10
503,Night Chills,10
503,Pacific Blues,10
503,Phantoms,10
503,Tattoo,8
503,Cruel &amp; Unusual (Kay Scarpetta Mysteries (Paperback)),10
503,Misery,10
503,The Eyre Affair: A Novel,10
503,Lord of Light,10
503,Faerie Tale,10
505,Lying Awake,9
505,Mariette in Ecstasy,7
505,"The Iron Lance (The Celtic Crusades, Book 1)",8
505,The Body Farm,8
505,Mortal Fear,7
505,Curfew,8
505,The Gold Coast,8
505,Highland Legacy: Four Generations of Love Are Rooted in Scotland,8
505,"Deep in the Heart: A Novel (Morris, Gilbert. Lone Star Series.)",9
505,Emma's Gift: A Novel,7
505,People of the Owl (First North Americans),8
507,Wind Walker,9
507,Kansas Brides,8
507,The Tea Rose,7
507,A Burning Obsession (Blaze),10
507,Wanted Woman : Cascades Concealed (Intrigue),9
507,To the Limit (Intimate Moments),9
507,One Eye Open (Intimate Moments),8
507,A Pirate's Love,8
507,"Secrets, Vol. 1",9
507,A Cry In the Dark : Family Secrets: The Next Generation (Intimate Moments),7
507,Embrace the Twilight,7
507,Edge of Twilight,9
507,By the Light of the Moon,7
507,Watchers,7
507,Strangers,7
507,Intensity,7
507,Dark Rivers of the Heart,7
507,CRY THE BELOVED COUNTRY (Scribner Classic),7
507,GOOD EARTH,7
507,The Old Man and the Sea (A Scribner Classic),7
507,Mr. Murder,7
507,The Chronicles of Riddick,7
507,The Hours: A Novel,7
507,Van Helsing,9
507,My Lady Pirate,10
507,Windsong (Serenade/Serenata No. 14),10
507,The Jacaranda Tree,10
507,Magic And Mist (Historical),10
507,Viking's Woman,10
507,For All Eternity,8
507,Precious Passion (Zebra Splendor Historical Romances),7
507,A Day Late and a Dollar Short,10
507,Sense and Sensibility (Dover Thrift Editions),8
507,Dracula,5
507,The Professor and the Madman,8
507,Rainbow Six,7
507,The Lions of Lucerne,7
508,To the Hilt,6
508,Road Rage,7
512,Day of the Long Night: A Palestinian Refugee Remembers the Nakba,5
513,Flesh Tones: A Novel,9
523,"Godel, Escher, Bach: An Eternal Golden Braid",8
530,Cosima Wagner's Diaries: An Abridgement,10
537,The Bonesetter's Daughter,7
538,An Arrow's Flight,8
542,Shadow of the Hegemon (Ender Wiggins Saga (Hardcover)),8
546,The Dark Child : The Autobiography of an African Boy,10
558,Yuwipi: Vision and Experience in Oglala Ritual,8
565,Science and Health with Key to the Scriptures (W.M.B.E.),8
566,"Mama Lola: A Voodoo Priestess in Brooklyn (Comparative Studies in Religion and Society, No. 4)",6
566,No-No Boy,6
566,All I Asking for Is My Body (Kolowalu Book),2
566,The Mistress of Spices,8
566,The Path of Minor Planets : A Novel,6
566,Curanderismo: Mexican American Folk Healing,8
567,A Hope in the Unseen : An American Odyssey from the Inner City to the Ivy League,10
567,"Fires in the Mirror: Crown Heights, Brooklyn and Other Identities",8
567,Unbroken Thread: An Anthology of Plays by Asian American Women,10
567,Zoot Suit and Other Plays,9
567,"A Midwife's Tale : The Life of Martha Ballard, Based on Her Diary, 1785-1812",8
585,Kaleidoscope Readings in Education,7
592,The Hundred Secret Senses,7
595,Midwives: A Novel,9
595,Don Quixote of LA Mancha,9
595,Where I'm Calling from: New and Selected Stories (Vintage Contemporaries),9
595,Cyrano De Bergerac (Bantam Classics),10
595,In Cold Blood (Vintage International),8
595,Writers Dreaming: 26 Writers Talk About Their Dreams and the Creative Process,7
596,The Brothers Karamazov (Vintage Classics),10
596,Song of Solomon (Oprah's Book Club (Paperback)),9
596,Ender's Game (Ender Wiggins Saga (Paperback)),8
614,Voyage of the Dawn Treader,6
